Mass1_kg,Mass2_kg,Distance_m,Gravitational_Force_N
377906.878941518,208333.39526949776,4498.590103053582,2.5965492579328473e-07
21051.126579948643,238908.50701203063,7563.8041913816,5.867216658058181e-09
322757.0864175951,908526.117327496,7941.551482760991,3.103188914555875e-07
212236.5589895481,468600.98518005584,4946.475930584824,2.7129220563899567e-07
328169.8548257367,466833.113526879,8947.58096074218,1.277187881440183e-07
120642.36968743197,760815.066812827,2677.4167035057812,8.545800506307765e-07
890636.7534591551,155337.71180092086,4106.576373685428,5.47549556749189e-07
593998.8611004946,487778.0887459507,8986.070508779132,2.3948260839187837e-07
679423.2168253451,430555.2289069387,8962.670907999318,2.430524897947144e-07
789382.0673687309,597313.7798561095,6857.441975477985,6.692235736689469e-07
498943.7567301282,999558.1455471881,8589.94649067508,4.511120852893628e-07
87833.36779933627,769679.4451879651,888.6438962953704,5.7137288008817066e-06
537569.4352767293,398467.8373144098,8650.084767101556,1.910701469099925e-07
587254.2769028583,827725.4992217729,3206.8784455957175,3.154665012909533e-06
745694.0347101457,171537.6549491677,1784.136792769735,2.6820666279010977e-06
432227.88668344973,31433.222622651167,2394.4589935841213,1.5815852559710558e-07
128452.7224927682,205243.9240918088,4180.267111630857,1.006957821956816e-07
284492.12989292573,341071.1445581454,2512.668854040068,1.0257710690848454e-06
363719.21410223644,511070.1767021003,3206.355292578974,1.206783094334173e-06
646271.3240902696,615514.0114006586,1350.6498822303492,1.4553685415978368e-05
571207.526364243,910695.1114972073,2962.4714788244264,3.956072977673055e-06
356740.6291719484,510344.15554090723,5723.26586160547,3.709655685040146e-07
986528.7335441867,501774.36898110365,4419.095227202549,1.691831923661913e-06
606169.0445375303,51192.76681315915,3467.840893597876,1.7222244609008912e-07
237989.56494425848,35876.641103567585,7464.774836442282,1.0226852447344938e-08
102680.69014778333,551608.8019544557,8935.206203961785,4.734962363334096e-08
153706.2800451477,438740.4346350962,7568.135439801068,7.858274687297859e-08
246711.7706561236,839341.2145853183,3320.675020474674,1.2533760519458785e-06
161520.69188629612,161518.90512713333,7444.677236207699,3.1417057336474724e-08
187380.45702725445,25946.690454932548,1520.649844558038,1.403309755900362e-07
285810.0735251533,449589.72916219576,1304.0495629248178,5.043260957065761e-06
174200.22169946006,238241.07819550522,3456.924743324553,2.3178814650955566e-07
896868.6592017987,50564.75896549861,8077.215988071526,4.6393711822895316e-08
81153.51191598056,724873.6885607813,2464.2361241757762,6.465628371324012e-07
524986.8781806844,112481.40695729022,633.4708355778972,9.821586862220535e-06
410986.43016267184,608711.1805077639,1317.9636425283445,9.612528163072812e-06
982396.2382916978,281768.7004167223,8587.590940327273,2.505200358051016e-07
112926.8632658843,174322.554304667,6338.199064188129,3.27058032367755e-08
398457.7434466959,380371.77139639814,2532.758432536397,1.5769166325868813e-06
969500.9628420935,801644.3304467307,5553.402957456485,1.681966413695043e-06
865641.6187680863,392701.4833276681,5276.268644631078,8.149905897767658e-07
817254.9988783307,751018.8795618446,6554.704348428172,9.534720112262727e-07
258644.92421789488,126360.81050235154,2332.6423566617414,4.00890506464336e-07
171716.69980267575,772998.648245414,8644.165468956782,1.185634554466598e-07
668974.5767045065,237696.391581742,3094.3762522380484,1.1083876729198553e-06
929446.6131384582,677715.7367589839,6941.622408108393,8.724805825158176e-07
557206.1301209158,566215.7732861553,162.2303390757767,0.0008000910660738367
572041.0767804299,929215.5724944756,3727.198641811578,2.5537850495792467e-06
280699.1145666239,387935.1954573387,3517.746469770124,5.873228227592313e-07
769723.440258745,67099.02364560601,5435.300801401562,1.1668350573663391e-07
187856.70480896585,20136.33006570165,728.2898815101878,4.7599697513414234e-07
324355.55716783943,827031.7024117804,7901.523605887357,2.8676592206118765e-07
426011.00217780034,525210.9020237707,2178.5902368739175,3.146365455602669e-06
508102.7683057706,775468.8077831144,6770.70111100522,5.736596891955516e-07
243167.32268266517,235191.17441150316,8032.318020317688,5.916299724222735e-08
115721.98791446433,345738.6617677205,5619.2076854588895,8.457059538357516e-08
611009.422399191,31073.76833910762,7409.091184013133,2.3084351335650113e-08
289341.9226870155,961530.832249538,6618.94126183784,4.2384127495958735e-07
581656.9832011897,668200.0387941126,3555.9424417229243,2.0514914975029416e-06
155208.3525589281,933271.8826715469,8088.77653179662,1.4776219022167442e-07
481658.96175296267,266230.91102164326,2947.718997485394,9.849896937248123e-07
533056.8431190343,611852.1476144352,5712.55796459742,6.670593803990762e-07
52771.71328560448,678821.4683243452,7454.231993676253,4.302854659140571e-08
337267.67391572666,318232.15055733087,3790.1801422152635,4.986602965203069e-07
135280.26226203528,848261.1257806144,3028.373308566633,8.351238856303119e-07
64311.59550229498,947214.3014373475,4594.000755718054,1.9264650291982663e-07
989970.2721575553,884970.2625783083,8179.8169799971865,8.739153773505039e-07
323031.49112974823,739327.9089634331,9299.287709693503,1.8432672950608252e-07
810064.5714087802,278187.21504522907,5451.289045186041,5.061323635338682e-07
255386.0141090001,282334.42606352613,6615.000587031195,1.0997827309495367e-07
681821.2195017054,963396.9601255918,9032.832948766903,5.373206745468597e-07
760467.6320297968,11274.211439756336,986.369967278011,5.881565689342891e-07
596043.1018672364,716333.9232689023,2321.5537000837844,5.2873911599879625e-06
472104.6123616082,706539.9163927069,7089.291162509573,4.4297074241477e-07
412429.07323312125,623066.8514088476,8237.620874661085,2.5274701885787954e-07
349519.3982764523,990118.7372407789,8570.433254277448,3.1445516530187075e-07
929599.615103578,312567.5563279615,4151.656661372471,1.1251299755716981e-06
830788.7883799414,340631.8919294549,894.3096830163765,2.361597015511803e-05
965061.8837558461,79860.46354360899,4378.3769915189,2.6832825572598754e-07
125172.92626205918,443355.3384071937,2308.115167480331,6.95269408625849e-07
731136.6077284407,261787.47770861324,2912.673353511245,1.5058078485091464e-06
938402.1163642168,344043.3154754666,7722.9033008182205,3.612822561752908e-07
182051.83309949448,834737.218465372,756.1953331728428,1.7737098268243823e-05
67429.77109941072,935549.0290139682,8275.984593589541,6.147302920681986e-08
741379.528640769,186547.33893318044,4277.263189155867,5.045490857205822e-07
574898.640066732,373136.4226219124,5961.04324707485,4.029211856201208e-07
841986.9479815138,928701.9315532787,897.4326601255543,6.480129581560013e-05
140632.6042496632,62746.65222853341,3374.253424494439,5.1728145361963716e-08
795472.0445480302,93268.16758326713,897.919489229443,6.141709827607385e-06
202425.6927276968,163628.19821702313,9615.475685088215,2.391046146965573e-08
164492.2869228388,595617.6212927479,8072.809231613178,1.0033891961074602e-07
165101.53213306193,151321.79873499146,4596.867910810246,7.891040509817517e-08
814760.1455111507,968108.3050692828,2236.8018806883874,1.052214804823288e-05
665532.0234755039,447267.81273126183,9334.617597393271,2.2800756889080788e-07
523542.35934435023,502016.4423898162,3446.6213606739907,1.476686622795166e-06
359471.653639379,247411.9571896011,1610.6833324420602,2.288077491640366e-06
877323.3402722952,471489.2921822988,5632.080720151095,8.703611554370993e-07
393052.6623152128,662251.7190043745,9437.797429327817,1.9504654295287018e-07
816782.8400321056,751425.9598170887,39.29907471272543,0.02652368570809644
439695.7736616482,754114.2146272031,2382.0103076967334,3.90038851534315e-06
377567.48499548266,578313.2215813942,9384.537956463666,1.6547700112491912e-07
463217.1058839368,904455.4152188634,1711.6885826047633,9.543945885129965e-06
302076.4962899779,817590.4394588033,1133.3212729465588,1.2833714742479412e-05
747861.7707960749,757291.0665839268,5702.301970782245,1.1624906452771015e-06
503217.66970238666,56549.916158780165,8618.576389125004,2.556951560790828e-08
232980.48245167048,7871.084257429665,4771.621067121568,5.375612196184193e-09
899674.998701294,213234.82991827748,9945.648002588563,1.294444249554401e-07
384507.3301518382,663860.0703195388,6792.03782368039,3.693062888633043e-07
544009.3082528746,411786.29139366327,741.674997197267,2.7180451194074243e-05
906565.6388535824,403003.8530400124,9928.328484688072,2.473784710269099e-07
624613.7579180781,884702.3013413841,4079.5344735651242,2.2161196862106112e-06
117781.1426676557,895667.2852837068,2874.73793592098,8.519844699871734e-07
939892.2914898617,909266.0887895322,5579.233956595278,1.8324226832793776e-06
628080.3450183464,314564.1984385123,3043.7716106168223,1.423331612226174e-06
335570.70904242905,691364.7569265225,865.488613694403,2.067160934056906e-05
140132.80059072387,272361.54809309525,15.282002448688017,0.01090763983711981
794231.1640810256,191419.22324137532,4496.383945849703,5.01893325434795e-07
620452.683172585,185447.82489002185,8368.797358843696,1.0965035207938239e-07
533927.6308843452,342765.51324273046,5723.579541115136,3.728634334205385e-07
893998.6904679067,430527.6621600419,9992.073782135465,2.5729562563545615e-07
788808.6140133062,831118.2218840133,2869.1796098263526,5.315262294977505e-06
152523.20485301843,120771.20237923939,2805.2701925357933,1.562268375874596e-07
312410.34572775266,735190.9215474993,1598.334852879208,6.000614503231944e-06
249240.6506746513,531923.4592751161,1641.4718190650865,3.2840282327787622e-06
744202.3462801042,288657.3973333165,2852.580773504468,1.7619904436193441e-06
34498.9023010436,493326.76494829176,7928.607612689998,1.806973687127144e-08
570319.7951864452,300642.12770724564,9057.662149573842,1.3948958133924625e-07
762696.2270549498,596485.8732830677,9750.896609907106,3.1935107405393497e-07
876888.8711249877,434410.078932389,2323.66425131043,4.708726023044686e-06
342739.66696719156,165241.12354979984,8813.094158595302,4.8666645602396125e-08
821436.0473673409,117466.49148114103,3283.222637684093,5.974379569530138e-07
111521.10521825202,547148.9863900581,1129.2926046243272,3.1934154292503577e-06
846605.8394427836,902510.6202528174,8700.379230276136,6.736944018730153e-07
128361.17366965044,344613.7288711279,6361.420240801543,7.29564688045746e-08
397890.0032698069,733267.1071154006,1648.1442299145363,7.168701990335212e-06
797498.0704137741,659002.6935848272,4298.882743872513,1.8980661992935947e-06
150767.509921425,931623.3593951715,2873.2896910757995,1.135520622109874e-06
230022.14383740883,821160.0362818417,7368.20889253326,2.3220914320732958e-07
722530.3158246732,567038.6536465575,4534.708890012056,1.3297672646180761e-06
720316.5000095282,657373.4677358732,9892.810171118743,3.2292517749547904e-07
641506.485252412,898488.0801174508,548.3950776136916,0.00012791809964536946
694254.4960226329,400119.26580234786,3550.7976460963305,1.4704898840758845e-06
543181.7189042486,327467.9111519196,4819.519770932664,5.111073023303905e-07
252547.2598480458,11800.272551561142,5031.83241392845,7.855757811062737e-09
346350.29751041555,826724.5231172728,3160.042288033982,1.913798985844778e-06
182416.11908462425,801179.7197029615,7292.673250726582,1.8341099723532774e-07
908542.1107722947,105350.06358205123,8747.595987816258,8.348494278478926e-08
583808.4029713543,577280.5237515676,9387.254300476652,2.55261786709495e-07
401450.5653468763,464517.7164687205,8051.128674618462,1.9201119238285134e-07
462543.79784048855,119590.38641360235,8505.951392868687,5.102806047406311e-08
947336.0562722035,980587.6588336629,5505.902460899335,2.0452160258125345e-06
154198.0517129641,215481.1915758921,8259.056376041719,3.251120880413145e-08
586643.6021847804,68166.94591047059,3035.7355875703743,2.896183102650444e-07
506382.7902055815,595252.5321224077,3985.3891423300347,1.2666144725143024e-06
611842.7811992132,739127.8104558997,3169.8132251716247,3.003985010949634e-06
19092.07363701967,33411.00260113977,4674.405967143806,1.948477868054328e-09
872251.7850352073,659058.9210882952,2856.510582770125,4.702189841045301e-06
932186.1642011288,532759.5840755029,9616.152811102214,3.5845689232443495e-07
565568.0504056198,104161.74386617336,3129.133435428676,4.015602050082597e-07
696954.1730530154,173351.3530694157,981.3473365712873,8.373204266435314e-06
922576.8817961183,568406.3230187644,5268.644843338084,1.2608671902110174e-06
707531.3956790852,297061.2558997751,571.9336853733184,4.2885067708582624e-05
153386.5038713471,938377.4129226648,1106.3211199194966,7.848885822874791e-06
576712.0718066464,818921.4892545667,2194.6745025732666,6.544354209099242e-06
607108.331336473,983583.6393071493,4644.038148571534,1.8479561231371913e-06
424706.54063108366,260411.16811146357,4333.07607215797,3.93153051961419e-07
736707.7913890982,969753.909165179,7997.118928165909,7.455820028938387e-07
934432.6477542458,431802.6359217663,7395.00706418725,4.924496465403312e-07
925642.9443938696,348171.27651844086,4263.756621613023,1.1831977763735353e-06
451388.53203272796,51299.17744238389,3337.7083715487233,1.3872983517587576e-07
114124.8077949145,53712.49260174302,3165.3713718309245,4.0833043299864397e-08
984856.3577633722,692319.244690708,7740.176877852796,7.595970161023379e-07
839059.1883594882,458471.06543959386,521.6719898064762,9.434420211962973e-05
125538.01852206358,227295.1044100696,129.20367345654765,0.00011408311002317645
920921.040734755,614356.3360189074,7955.648374874554,5.966193040949699e-07
870026.4657000662,253605.26013186105,4771.986613514504,6.466927784207704e-07
519319.219068946,578054.1225900782,1309.680504397206,1.1680942775660398e-05
591684.1603091843,359849.5382357077,2356.423780010418,2.559232975364779e-06
399603.7011662601,823728.6743852072,9325.107027020727,2.526456120882573e-07
55706.877183209304,820875.4646060126,8595.170253273354,4.13126301457409e-08
335862.044404255,477873.04772427893,7098.140717189502,2.1261307962024575e-07
803050.5951494134,351468.29022568057,4822.7700781429285,8.099191452246555e-07
5627.390981598256,363197.23676253547,5203.715938287666,5.0376522791581854e-09
334165.67251945304,805908.8111425496,9752.470108304302,1.8898363863152673e-07
398770.5248973524,328851.3033148144,9657.738668398986,9.38377189045944e-08
537858.2073349849,209850.31433313916,2153.475188812557,1.624438982499423e-06
919935.7607963477,85603.65353343153,8111.234558486876,7.988801036477645e-08
346999.6483715953,467226.427763524,1973.2294190040009,2.779118048408228e-06
347606.24869433144,482649.96682092204,2136.16124136163,2.453903710660748e-06
737763.7468616386,841067.8016925042,6761.2542486116035,9.059401487858283e-07
452765.72294891736,222017.45774961793,4050.6059847768965,4.08908736665607e-07
225380.21811704198,381610.28239473153,9315.512526658096,6.614973036886639e-08
452987.0766165607,808597.3331547972,891.0083392251923,3.0793588568463926e-05
141716.16335942005,823799.9871382245,5115.744882454121,2.977344810653606e-07
177210.5995197171,385226.46490278945,9185.296782900768,5.400390286197529e-08
498869.4049667403,459664.89926339424,9041.232491134571,1.8723138984622956e-07
419506.52405504335,303982.60495843366,1566.1356049439964,3.470039745319025e-06
914931.0551670319,932622.3235408928,3667.010363264468,4.2352165847932935e-06
363031.5052175165,119525.12197583873,6191.594879066915,7.554472956161935e-08
581007.7619277654,933815.6735784685,1594.7894528292504,1.4237774409966222e-05
632632.0236316108,684182.5853835079,9680.253698285342,3.0828715699281523e-07
14081.362131745302,532040.5805340444,9147.578537947877,5.975618401818256e-09
663873.8346446939,33626.40172371138,1670.3348401656574,5.340286944270555e-07
178857.93090288166,476120.59563018626,1212.433457148593,3.866473783295354e-06
961109.2471519856,408340.35689772957,854.9994195998447,3.5831842758333005e-05
149514.06502535983,162057.59316314742,9094.527196702275,1.9552257381197925e-08
415209.4996032967,656753.1938971563,1937.0444741448125,4.850606161288763e-06
86264.31841056522,971179.7564609175,4163.433000515003,3.2257698596116607e-07
996877.3775941014,562626.6222534606,4489.0648051543785,1.8576162107395215e-06
502692.81532091135,715038.5231675019,5990.511431091462,6.685132811942403e-07
595789.6323027237,69382.00211345077,718.2817021305023,5.347562717187056e-06
68009.40091103905,418249.32882117777,2268.359415387759,3.6896586460855737e-07
750210.5099287786,117242.12667933137,9314.972378802342,6.765648212186963e-08
210695.68750249018,613183.0397009739,9084.192662578427,1.0449098700273889e-07
898156.2351512731,938543.6760559405,7813.1251834095165,9.216425888313786e-07
205934.50084152515,662115.9547391669,194.99305493653614,0.00023934844005472106
191497.0329430029,77726.24526610711,3270.740678192525,9.286311277236322e-08
37513.11818024678,355311.53878009773,6279.959394693735,2.2557165662241544e-08
472594.87816488923,551112.7160614107,2752.6269275229834,2.2942485080770175e-06
565276.2921293539,403804.54837711895,9095.95736384272,1.8413691786167075e-07
66642.93078892402,833810.3664646972,6339.260728862587,9.228898577074004e-08
775752.0890783155,814856.3337052793,719.9952664471396,8.138613802649323e-05
453835.5459132796,612219.1890831182,9090.146882768195,2.2442403585421115e-07
524865.8790582524,374084.4871875725,9577.70881510405,1.4285666412493193e-07
441321.9841912899,256081.0373894809,778.0464714988632,1.2460275111381134e-05
401362.29781445063,106768.44389491618,5324.069988378287,1.0090151784292815e-07
560080.6909769097,355542.7858030675,3034.3394578594903,1.443510229420626e-06
156085.0056847818,413759.3446905118,3928.997925737542,2.7922295860650647e-07
182746.20236477585,676147.1021789695,1797.3325283354636,2.552927060793493e-06
861923.8353925038,658501.6644732759,5781.142948022113,1.133454458609762e-06
946169.3466714991,71038.0315016157,9579.835553135657,4.888204966179952e-08
373936.0069634732,395864.0561157266,5031.222930115819,3.903030615779884e-07
271473.92847041023,182597.08835014456,830.062899363417,4.801817979094911e-06
644355.5436957767,157655.89261148887,6200.3933334406065,1.763611895361019e-07
409325.4369269983,827474.8475875086,3402.889721518119,1.9522413592540056e-06
26360.969304684517,42873.301499541274,8559.395970723386,1.029598239265378e-09
156996.44476882418,419763.6930262192,4347.346805016386,2.3272971603464732e-07
716256.2566185502,169035.45211075168,1929.2032498135138,2.1711807616563557e-06
659265.0179682412,879450.8854627955,1911.8651212887582,1.0586754575550039e-05
28068.89651098001,557483.4727617601,7687.873043030882,1.7670573877574672e-08
222750.18977101648,232149.25574047118,2656.6103954752916,4.8902984734768e-07
231843.72179148332,502924.85987921,7672.566708198071,1.3219737180209414e-07
672220.8508551297,731754.8733434126,2059.667220355227,7.739077786460302e-06
20690.827216609792,958159.8909105143,3217.542000644393,1.278124369155622e-07
105004.47340258927,221225.5582411735,4655.404237424555,7.153754457278065e-08
800116.1692878162,886295.5903572157,9432.015301084813,5.320204987272733e-07
179366.11739227927,934369.8100533228,9317.382516113492,1.2884782087260307e-07
653093.3617440228,916504.1239875342,2069.511882347456,9.327807352915249e-06
238944.5982656798,635778.9425050479,3582.832193389485,7.898709554090491e-07
100341.95136658581,630190.833780273,1494.8444851492695,1.8887232266836108e-06
243929.01880845462,403807.42255063896,5100.340808055657,2.527231908848681e-07
722544.6649238035,752645.484421484,4606.364924395971,1.7105831966441122e-06
855840.7716381794,531762.724332581,9007.700864344873,3.743593425544659e-07
830389.6447024246,677760.6331570662,9300.123772532936,4.342967018075356e-07
397786.3460888364,429029.44594494667,3836.2903426819134,7.739622154510649e-07
668417.0514340756,731764.967579096,4917.887692246875,1.3497944708436444e-06
205779.31112040515,824647.0460869445,8962.466255212184,1.4100044176018268e-07
293854.58253075223,147289.8203462133,8067.271369642869,4.4387183802050834e-08
896439.4827025987,833096.7858586538,37.559457135148115,0.035333246704762365
13988.921587225299,540756.235258517,3201.2755822716413,4.926578091179447e-08
86423.02232361361,844821.2431811341,4218.320645119323,2.738550932726203e-07
208678.3688908813,431870.4046346736,2297.9331205486337,1.1390999457849689e-06
27505.671669945896,379661.444897652,1996.5165873434914,1.7485523090026227e-07
182253.99965470753,915145.6717847052,378.807281450201,7.757760802372907e-05
583458.5194087225,251918.0982808529,6434.053880972536,2.3697672398657103e-07
422003.12604190543,844368.112960857,2625.8403945411733,3.4491856119972906e-06
892779.0393658979,484536.5519368947,524.4194371346996,0.00010498293094682873
817626.1181767024,514581.34710870846,2310.5621259701084,5.259920968273349e-06
342475.5343461781,309159.81320799456,8019.3376144084295,1.0988573476418878e-07
260164.0099978612,573469.1584183966,8515.04032728382,1.3733764292972616e-07
380312.71575909964,325885.9850799351,4831.179385687833,3.5440996680860353e-07
590704.647572293,40230.14482741066,4161.290633416453,9.159496682704378e-08
268795.57718205336,272726.6067390117,9778.559081324316,5.1168846055293765e-08
624524.7589412848,7372.664363184088,2006.446031221111,7.633520600942334e-08
410002.2405390492,978376.4322697998,2154.37746926323,5.768386333293196e-06
552495.1336711283,965781.4626099278,2919.379903186961,4.178609794816383e-06
436690.4026061814,395760.14217483276,1728.4004254925921,3.861203535829495e-06
295171.29378237575,728642.4834853064,3794.2766164436616,9.970945742622276e-07
948504.8536551945,346460.29231201456,9108.431435670549,2.643696290909765e-07
763842.188365601,671422.06392889,6153.863058445114,9.038769647123904e-07
140973.06259068608,805624.6130029331,4120.053539574024,4.465487367618462e-07
868599.5079220149,946809.4884475485,9344.173534917576,6.286459377921277e-07
487943.7670512641,400812.0635738223,485.5938605257474,5.535666378478841e-05
894657.6746671973,783514.6849730916,2103.5515028407117,1.057312719453665e-05
800055.4006913679,266662.52218148665,5659.320162412488,4.44589539059922e-07
425788.2909647642,990341.9714898547,6155.910679308598,7.426770501360571e-07
23446.83901179728,26743.82916558679,396.5355081195688,2.6616408250448264e-07
269408.6820255611,603925.2776946198,4030.9845403134145,6.683104523536162e-07
542092.580446206,659846.4756696757,6491.8904943438965,5.664736554112354e-07
633844.7416063211,688357.5115170548,6981.007393487613,5.975393019277973e-07
258629.79774776907,121267.19121029992,6381.760885260177,5.139803866713812e-08
140216.7179987513,938591.2536896573,3206.3116803848848,8.544183162718412e-07
835095.3065624998,182002.0957710327,936.1077158554972,1.1576212906712961e-05
984417.7785228486,623130.6498366012,4271.697351746921,2.2436924908223537e-06
526164.4921203832,223453.40304396188,1288.4156192431867,4.7271814336182884e-06
172507.60656245518,307909.2006042496,9476.28896154815,3.9478445993656366e-08
273035.0191928496,546912.0831863963,4752.23348936026,4.4131232233975575e-07
19372.285870919266,417776.2251460119,3173.2744843943187,5.364324420201036e-08
914384.5077539386,161065.37537552978,7663.274407117882,1.673817167379712e-07
118633.33180725099,171765.46601842743,4979.9879772300565,5.4839276290932816e-08
576939.9590387393,418726.6433746368,3101.030206100488,1.6766983833497115e-06
274781.1654665188,757525.6952972253,8119.865456165627,2.1071351279508984e-07
554623.8245132776,898066.6822009408,8671.654357860218,4.4208818809782945e-07
651768.9679635124,85043.53459712346,6730.4086547204815,8.166911248077795e-08
829912.0619034944,393710.80365184165,470.59725965426526,9.847281311152137e-05
207214.8504888426,101145.31815915376,5663.662478785154,4.360915356008066e-08
11984.832829821997,17575.888151965286,7633.185825060818,2.4129221727614487e-10
137748.74443873847,662056.9639613127,1365.8936178237382,3.262533496126818e-06
900118.623206257,602846.9925246212,2287.478843094649,6.921470904419314e-06
874016.1874849527,163856.09470107133,8825.068555576296,1.2273025146699822e-07
597815.689068138,234579.02025997103,202.1970968088873,0.00022893509252718805
600916.3435732197,24684.045890873862,7527.518651121934,1.747158897902876e-08
665371.6378717092,835112.2584887093,4738.259151851715,1.6518752522920447e-06
176195.90734482615,974715.9054525029,4468.274816237229,5.741162519534905e-07
914497.5339790349,136324.0772578961,71.95822841637687,0.001606940897116258
419351.75436718104,232243.73855153282,8194.162911433961,9.680973106692447e-08
383755.38972124795,868541.1144229871,3598.8891814650283,1.717566834926286e-06
519398.7875775547,926537.3341582286,5408.115547374128,1.0981904300748184e-06
47919.00080827999,420207.7554240035,6773.329562670258,2.929362560692273e-08
167117.08538732334,51571.84979680505,7026.59313480272,1.1650637007410851e-08
738295.582809944,40352.44185912658,9559.844608201896,2.1757257319335888e-08
83715.86925720134,574375.9162029414,5313.868192412854,1.1365490431050476e-07
603548.9573569219,393502.2137842858,3997.7957901933014,9.918002078965928e-07
246103.76057163964,29623.77515007686,9537.082561290588,5.349747589573808e-09
389906.31842793454,583669.1399202442,6421.460240020186,3.6835378142919227e-07
289405.0430339292,12291.234052433449,2982.2054124092797,2.6695139756345212e-08
356317.04374848417,787584.5861911237,1265.515989790308,1.1695108477836615e-05
719326.8592790612,307126.3898806682,8425.702460150347,2.0770019205615828e-07
297824.59390755184,41217.74500622287,3622.4538463387216,6.243739689685541e-08
566838.2356566003,588763.8687621702,6605.036743922948,5.105702853543464e-07
476574.35179690056,398286.73001862166,4708.693377239615,5.713883810175988e-07
664007.4941972855,973826.6129437924,1990.0988681705883,1.0897102553244403e-05
936892.9095854332,544654.4638411985,6017.264399596031,9.406294101096125e-07
732839.52511304,275963.9418559713,607.7700064378724,3.654167246066455e-05
215725.43821216602,709729.4257693408,4134.011256252051,5.97938593577644e-07
32151.951926223388,272220.5105401686,5466.602781697046,1.9547844499275396e-08
263001.78025552526,904339.0481161575,4361.033694211672,8.346738570554584e-07
595482.8527695546,375347.24853686907,7486.973080334657,2.66131129603019e-07
52374.3876707661,550318.694213429,8279.421620498579,2.8063313628512583e-08
496869.8809540351,51522.53072040463,7712.659497257748,2.8723493872508436e-08
597246.0060679723,426695.1167142785,389.0906651702093,0.00011235050459662274
334909.64692614385,832531.176121334,1942.0935756892761,4.933936813991071e-06
771141.2915420762,805843.1565579786,5366.53848512848,1.44013003466528e-06
107491.65488063803,225094.24029467272,9348.285582397568,1.84791041268864e-08
76062.64395407295,226852.99193955213,8349.732793746116,1.651872402795385e-08
728460.5674473997,817488.0069010236,8425.502549009665,5.598884813527803e-07
495995.82488999225,930468.0217491562,3032.7787294029895,3.3489120752273175e-06
688713.9940313083,96265.56035173054,4295.049522889947,2.398718159266811e-07
435392.5112651425,450608.580786799,4707.588767212058,5.908661362058069e-07
247155.6312058677,338116.8246852647,1574.5584619157542,2.249704281704416e-06
819283.2153565255,870817.7670019818,311.6502343143187,0.0004902664188377319
799616.4630900102,84441.38976533875,9469.082091705708,5.02605295334827e-08
695001.7743835723,211914.81661547936,2407.8851440494036,1.695436096365727e-06
272872.99209273275,752715.8692489079,2400.2490883325895,2.379494591870261e-06
590640.436202218,52242.55513223437,834.7071586338266,2.955867982109787e-06
361612.9230430868,493042.845333575,9285.149011685842,1.3802462361876117e-07
92490.49125330751,442664.92764504027,5797.79141228278,8.129292509872552e-08
917396.2618867805,335066.7778097599,6670.701534396413,4.6105319930331384e-07
137681.81228804245,395177.7430036049,9115.857295743263,4.369982907327253e-08
950287.1164669816,530410.6463433027,3456.8560688389944,2.8152061509051257e-06
446559.7671849978,162205.99102999474,6215.451604069703,1.2514307685959197e-07
185947.79590978104,572423.8824053091,388.9557478341457,4.695848922124794e-05
542359.0464309797,805626.8969706864,1868.5385097830622,8.352614997595183e-06
873072.8900405319,760400.7688603689,8312.626805094334,6.412423653313579e-07
732492.6615231517,154746.00478907992,7667.916795027019,1.2866892236614638e-07
806754.5867135883,150100.22027173243,3507.0762718800115,6.571099969826336e-07
659124.5833440067,268906.1933771684,3768.7294671143504,8.328832183763239e-07
692584.2879533346,361713.6516146962,5336.010781102241,5.872322004338485e-07
849346.455913754,409047.1258270741,3.4098058466603587,1.9943650087229452
250418.34085032676,680017.5196165119,2413.2021160442405,1.9516618116282096e-06
489935.5386794973,57623.75173366957,2083.1098542735363,4.3423202586893963e-07
221988.2323777826,35638.03152184032,2505.578984550885,8.410720264061072e-08
987680.3399886504,392518.6523809651,8059.25251949188,3.983757595840169e-07
944115.2803469267,697466.5284458424,2797.458891607885,5.615994764314221e-06
40387.38455713739,194241.9076135261,1916.0216991794314,1.426243050944326e-07
705869.5973431728,641862.9767749954,5043.130344469522,1.1889734043446313e-06
925323.0690982501,260568.30980235917,8656.584718690947,2.147472157811773e-07
181394.7697822062,886200.0227047028,2414.2556886711614,1.8407538369962393e-06
568377.2853220769,895794.2543223499,786.2838916851941,5.496572396925655e-05
915572.8092904538,297989.9170770452,3564.690953760797,1.4330337259427349e-06
34912.03260721304,230763.76020927727,7476.770593825213,9.618788024219471e-09
697722.846979593,411892.66809416504,5507.3547564032515,6.323923741920848e-07
298051.6583651782,241291.05359496857,8168.1169023739,7.194400266610343e-08
924471.7991811539,672711.459448412,9595.96188394473,4.5076603905734147e-07
971087.1869202023,826238.6198637373,7926.832105039419,8.522561011379922e-07
944322.2226243205,673419.0387803058,6038.42698535869,1.1640286925880667e-06
474740.0024408063,824526.0968021001,4933.9225389357525,1.0732015800951014e-06
862180.6083383241,397595.1700452667,401.6507943963184,0.00014182337424677567
844704.8491365353,157160.653738152,9843.2354661616,9.144896384949039e-08
319781.37277001236,738212.9964501945,3835.42774462785,1.071057932341016e-06
829086.5586765266,361114.0306364123,1523.1299109547513,8.613428779825666e-06
37970.62708077713,671599.5544039034,6667.421845109171,3.828670792568276e-08
596673.608603571,271373.2980397839,2843.5986026654978,1.3365126729456336e-06
230778.82845041534,82148.40517186599,5858.196931039545,3.686997902141361e-08
