Length_m,Gravitional_Acceleration_m_per_s2,Period_s
1.2091851314637183,9.8,2.207055374616348
4.038770430552842,9.8,4.033586868668057
9.697757289426152,9.8,6.250323355697875
8.668520546350404,9.8,5.909344676371535
8.189013502397872,9.8,5.743579332836823
2.6532379877449044,9.8,3.2693011998125447
1.7917871151616518,9.8,2.6866434561085466
6.719567877251866,9.8,5.202804451554937
9.3008222923631,9.8,6.1210722226819465
5.611952640837905,9.8,4.754707762977006
5.758965625752008,9.8,4.816583279040908
2.8717930272368135,9.8,3.4012879373719462
7.717980038600175,9.8,5.575947242909444
1.9517331107194815,9.8,2.803993777054204
3.3044244404020127,9.8,3.6485032995126465
4.311820742302526,9.8,4.167706998149393
5.125342748976105,9.8,4.543895000600704
2.4998563509092944,9.8,3.173396637932782
1.236884564918115,9.8,2.2321913224960492
6.145138420172162,9.8,4.9754534280923695
2.957442477078532,9.8,3.451635949762225
5.854258392083861,9.8,4.856269433722581
1.628190881214603,9.8,2.5610584456550187
4.8632870083626925,9.8,4.42620761160378
5.3726353822607,9.8,4.652222896997784
0.6130530145420264,9.8,1.5715052877929674
3.432382354119814,9.8,3.718473243226139
1.430705301695845,9.8,2.400722284364555
0.7274122076804007,9.8,1.7118161648304824
9.900606300660458,9.8,6.315354386567659
3.2913030652497577,9.8,3.6412522637421465
8.117757013960885,9.8,5.718535931939449
2.6209424821612624,9.8,3.249343133427335
6.8468769500169,9.8,5.251859413369476
7.626255812907897,9.8,5.542714576035055
5.996823532017658,9.8,4.915044622637047
4.768604266646568,9.8,4.382909184695148
4.177225050057959,9.8,4.102142732190378
3.553795838775654,9.8,3.7836683987116904
9.302338528053475,9.8,6.121571136092823
8.323132137098519,9.8,5.790422125923992
9.653766415598474,9.8,6.236130913998052
1.330542512506893,9.8,2.315161054676681
7.335588004516078,9.8,5.436060685562894
9.389570522528274,9.8,6.150206452598586
1.8942073550400356,9.8,2.7623619919634854
0.7583130469310972,9.8,1.747797422693294
7.4370944279715845,9.8,5.47354229583886
5.787283820481128,9.8,4.828410896104633
8.434104889906893,9.8,5.82889630539528
1.4837465286002662,9.8,2.44481886719185
7.973146387412913,9.8,5.667371729172937
2.096110468472671,9.8,2.9058548290780917
1.7201938343704748,9.8,2.632422073845536
1.7262313995168304,9.8,2.6370376869579837
8.164289730290683,9.8,5.734902445795753
6.685452484892381,9.8,5.189580269613554
5.278347705214281,9.8,4.611219845774699
3.652421792822675,9.8,3.835811821110409
8.784285354049771,9.8,5.948672339982358
3.9852065634840907,9.8,4.006750031074489
8.184334450768613,9.8,5.741938210604967
4.447435594845162,9.8,4.232740701375375
3.831749851306585,9.8,3.9288496107394772
4.680529878129104,9.8,4.342245177024572
3.083640954225007,9.8,3.524509885348282
7.501332863744886,9.8,5.497130525901404
5.0769318619155435,9.8,4.522384644951695
2.3989056819534915,9.8,3.108661374513214
9.005788275418228,9.8,6.023205723117769
3.9005230915947933,9.8,3.963950815782238
5.481173325028487,9.8,4.698980018365026
9.074073898549015,9.8,6.04599782230511
6.279956159548521,9.8,5.029735374664796
1.2572906030128044,9.8,2.250529268266437
9.404338023773404,9.8,6.1550409388305445
6.314309725407036,9.8,5.04347382128703
3.4155655851051527,9.8,3.7093528304545647
1.478793519367534,9.8,2.4407348364076693
7.96084937377593,9.8,5.662999638391278
6.238720283692284,9.8,5.013194882124686
5.3812648105655825,9.8,4.655957555463724
8.949536572204481,9.8,6.004365267164077
7.907112391122855,9.8,5.643854206860744
1.6015813093542368,9.8,2.5400445070425746
3.1860484711759276,9.8,3.582556265174862
2.560042484163211,9.8,3.2113705236665977
7.465068296469502,9.8,5.4838267181598
0.4319711038842159,9.8,1.3191499903948793
5.741907880226034,9.8,4.809444759218139
7.648340988832836,9.8,5.550734457172998
8.77997980394132,9.8,5.947214313233769
3.486609312287484,9.8,3.747731537737423
8.230447316252928,9.8,5.758091345314815
1.1952541958565517,9.8,2.1943048801103413
8.47987768817173,9.8,5.844691928190987
1.362137757086626,9.8,2.3424878456533196
4.033144176547636,9.8,4.030776373035524
7.9932241212175805,9.8,5.674502943822846
1.5841825307528605,9.8,2.526209944710456
2.369588812803151,9.8,3.0896076083735995
7.250300427091356,9.8,5.404366979655638
7.228361711806136,9.8,5.396184236257669
6.447361565564443,9.8,5.096333539324577
6.9700896002242905,9.8,5.298903505919431
5.472971989141202,9.8,4.695463222071192
2.5928106831788327,9.8,3.2318577288532193
3.5223903356888027,9.8,3.76691283546451
1.8978173963341143,9.8,2.764993038137386
9.09366055720292,9.8,6.052519538020126
5.875578768184592,9.8,4.8651043183405065
4.068429025960035,9.8,4.0483700433900935
4.673857456076913,9.8,4.339148986373165
9.478105062156972,9.8,6.179133663451265
1.618178890849194,9.8,2.5531721368441227
5.903675336966293,9.8,4.8767227239045505
5.108297920956213,9.8,4.5363331250613195
6.153396930803013,9.8,4.978795585439627
0.27929081982632104,9.8,1.060706330810327
8.7340266985471,9.8,5.931630479057735
9.327970996587762,9.8,6.1299992875838205
5.694818517533168,9.8,4.789683041111002
6.996843156381233,9.8,5.30906325608608
9.232743873655227,9.8,6.098629139022143
7.101662479702647,9.8,5.348682815717606
1.6101365248511874,9.8,2.546819587853022
5.80525476565145,9.8,4.835901789338779
6.106478959190273,9.8,4.959778287127642
4.298893645893622,9.8,4.161454791115809
7.390797932684756,9.8,5.456479084687083
9.350233446213247,9.8,6.137309959548659
9.263128277777085,9.8,6.108656006971732
4.563309776900907,9.8,4.287526391071762
1.221056653823477,9.8,2.21786311244245
9.849927869727113,9.8,6.299170384425965
8.405091055814747,9.8,5.818861789115372
1.3341605439123418,9.8,2.318306628304289
9.216334637911986,9.8,6.093207221704511
8.71197398441507,9.8,5.924137301484529
5.236496765548114,9.8,4.592902755763009
5.953626813874799,9.8,4.897310440734118
4.050126768314289,9.8,4.039253769105687
0.6421402243381102,9.8,1.608354461927345
3.4184526922944194,9.8,3.710920219050397
8.048249141120314,9.8,5.694000965723403
0.1458570277455683,9.8,0.7665323889125821
3.4016417997423276,9.8,3.7017843947439673
4.041870066550339,9.8,4.0351344006879035
5.420216469085436,9.8,4.672777975402337
9.206570602486329,9.8,6.089978711709683
3.5288253442230166,9.8,3.7703521271171474
3.5348366987726543,9.8,3.77356215835852
7.401262356286509,9.8,5.460340556218692
4.576957614809091,9.8,4.293933120146793
2.3235877471058215,9.8,3.0594711998172817
4.579151209713665,9.8,4.294961971875251
1.4944845017600188,9.8,2.453649577955298
1.846231166411611,9.8,2.72715529784219
5.033840950120849,9.8,4.503151676176548
4.247361950095024,9.8,4.136437498852015
9.15697442057419,9.8,6.073553075087327
3.687699601254668,9.8,3.8542918677510203
5.84782466775263,9.8,4.85360022393015
6.359416450403351,9.8,5.061455972961631
0.229635120224503,9.8,0.9618026852701297
6.669019982965435,9.8,5.183198483594679
1.8625560720105392,9.8,2.7391859065885686
9.614596142947606,9.8,6.2234664665324635
1.5717610047558184,9.8,2.5162864872096216
4.204778824897534,9.8,4.115649753836136
0.9449617139785742,9.8,1.9510748781271121
9.969055093274878,9.8,6.337147688497708
5.071730602279302,9.8,4.520067485201257
5.9943116714684335,9.8,4.914015144305077
0.7640571261454321,9.8,1.7544045533140986
7.52460865695186,9.8,5.505652409657757
2.178065371646299,9.8,2.962117525666645
8.990737465463067,9.8,6.01817051522095
2.130882440771871,9.8,2.929858025093108
1.9878084345702993,9.8,2.8297892670049043
0.4618417116961393,9.8,1.3639969762314408
4.773462756588993,9.8,4.385141378628277
5.691927219299902,9.8,4.788467009357713
0.7505155303406884,9.8,1.7387881519265511
7.777723405280605,9.8,5.597486795792071
4.587559464005473,9.8,4.298903375883989
5.291463666343042,9.8,4.616945411688083
4.463551194688458,9.8,4.240402585603615
4.0675543026657275,9.8,4.04793481471572
5.640439279951357,9.8,4.766760091722131
1.636878434714054,9.8,2.567881887685431
1.9010884919031843,9.8,2.7673748959831137
8.631677648033822,9.8,5.89677337241652
9.466543075122964,9.8,6.175363665977555
3.7957622311695545,9.8,3.910356297886985
2.7803722641211825,9.8,3.346711717531117
6.475595478066256,9.8,5.107480133917913
4.146468293871155,9.8,4.087012866668462
0.3513249210374142,9.8,1.1896557531373302
1.6459107139252847,9.8,2.5749569147144107
7.188125065589236,9.8,5.381144358338064
6.623347024910498,9.8,5.165419355795227
0.3682503257844866,9.8,1.2179750736474844
2.2975244031361997,9.8,3.0422639905312217
2.387640486221907,9.8,3.101353690682201
6.7517381616274115,9.8,5.215243930546527
0.29513432376820514,9.8,1.0903770216287592
1.130674961647281,9.8,2.134202960498899
8.019169245194576,9.8,5.683704888124194
1.8675921543379028,9.8,2.742886588078059
6.562186467733559,9.8,5.141515080553201
2.458009532362593,9.8,3.1467237058615094
1.0844697883175172,9.8,2.090140879504128
2.5074046908945955,9.8,3.1781840773653327
7.250442625371026,9.8,5.404419976626378
8.571395034252228,9.8,5.876146111516485
8.319176659213216,9.8,5.789046044892188
4.032116943222703,9.8,4.030263025221108
6.714042852049397,9.8,5.200665062717176
2.1293445246166276,9.8,2.928800554910769
3.0021625295840315,9.8,3.477634459600265
8.973724603359086,9.8,6.0124738308896895
0.22871904275628677,9.8,0.9598823208060864
0.946534455459234,9.8,1.9526978331281408
2.1580739259456707,9.8,2.9484922412809067
0.3626688183508152,9.8,1.2087095101351086
1.8962108073889936,9.8,2.7638224440149295
5.872111453599953,9.8,4.863668601347086
4.27210305086573,9.8,4.1484674855500545
8.93744993966205,9.8,6.000309354576149
8.192691261210564,9.8,5.7448689343465835
3.4839917818089723,9.8,3.7463244911649665
2.668291990969796,9.8,3.2785627997064775
3.8589548408559424,9.8,3.942772135777054
5.943919930896596,9.8,4.893316487706172
2.753830044146475,9.8,3.330699082319405
6.279074187706427,9.8,5.02938216831865
4.15317535669328,9.8,4.090316976835178
5.565267090434604,9.8,4.734889373058089
4.417652638439635,9.8,4.218544285279995
3.015211019464985,9.8,3.485183797333187
9.489687738925351,9.8,6.1829081022807975
7.659697362181632,9.8,5.554853836200478
1.4871204400878804,9.8,2.4475969423123676
8.697832961389336,9.8,5.919327405106444
4.925568862670185,9.8,4.454459637623362
8.956067046251505,9.8,6.006555559404945
8.018567033878421,9.8,5.683491471025804
4.309613694245411,9.8,4.166640220615259
0.32244615236916224,9.8,1.1397128110395884
2.7599058579109665,9.8,3.3343713418941583
5.462178725142582,9.8,4.690830968776666
6.371434376278858,9.8,5.066236245825882
2.6530880857887027,9.8,3.2692088444396474
1.4796251333209591,9.8,2.4414210254658077
8.36580934431306,9.8,5.805248460055979
9.845581588965166,9.8,6.297780476590177
5.30433280479659,9.8,4.622556338220849
1.7996249298982048,9.8,2.6925131366805486
2.795842532541753,9.8,3.3560095207915652
0.2820676978199207,9.8,1.0659663799516366
9.15155818494894,9.8,6.071756594130424
1.2657357206123974,9.8,2.258074928600089
5.80751310759111,9.8,4.836842321524652
2.8131466848033395,9.8,3.366379081885629
5.586362224906354,9.8,4.743854679994331
6.549061844683456,9.8,5.136370894059791
8.314443856701295,9.8,5.787399108503396
2.143570590429972,9.8,2.9385678681382252
0.20885870371895673,9.8,0.9172614034268003
1.4551677376811922,9.8,2.421159269318049
9.01018455429624,9.8,6.024675692235735
8.751511767868902,9.8,5.93756491901246
6.014389711486052,9.8,4.922238049387336
6.045116918293168,9.8,4.934795760795961
6.68386307800793,9.8,5.188963344661346
1.8361756583721511,9.8,2.7197184247295607
9.152678264657101,9.8,6.072128150707807
4.245828196431524,9.8,4.135690582402829
3.893071429670025,9.8,3.9601625876758075
5.237285282300092,9.8,4.593248544617682
0.564963071073045,9.8,1.508609579159847
1.7462053506851862,9.8,2.6522501816865707
7.406532802621068,9.8,5.462284367221509
0.9197068124587521,9.8,1.9248262475472537
6.071205883717243,9.8,4.945432867699301
2.5289561858450775,9.8,3.1918133226305594
3.954026579015568,9.8,3.9910449824001444
2.958067994029929,9.8,3.4520009513915113
3.6211598930029965,9.8,3.8193607552023483
7.218554461324031,9.8,5.3925222935206385
3.041504984669433,9.8,3.5003469788724506
5.707405938939282,9.8,4.794973506502905
4.812898981771086,9.8,4.403218163213309
6.670344537090217,9.8,5.183713183362531
9.374614419315105,9.8,6.145306346671752
7.352463762381478,9.8,5.442310010297445
2.227909748048492,9.8,2.9958193901154226
0.40871303710671825,9.8,1.283146004673918
2.6964140385682684,9.8,3.295794466930546
5.9912715139325226,9.8,4.91276885651698
0.6091155534940784,9.8,1.5664504978645368
5.014025847292239,9.8,4.494279882368901
6.008744204277203,9.8,4.91992733659443
3.409014519087912,9.8,3.7057938476406447
7.732030817083637,9.8,5.581020511671027
1.155322706024341,9.8,2.157339448379226
0.8438640391845067,9.8,1.8437544033908206
7.309068686415673,9.8,5.4262256764683405
5.005364030441364,9.8,4.490396231046353
6.915183724634587,9.8,5.277991567725128
4.404790652177088,9.8,4.212398667423093
2.5393801290671574,9.8,3.198384624027629
8.209112944974578,9.8,5.750623648548848
8.014217201792896,9.8,5.681949700087728
6.977495061458825,9.8,5.301717702673169
2.794236858576631,9.8,3.355045691291047
5.943283602003962,9.8,4.8930545526499465
3.6736415797062656,9.8,3.8469383056910846
1.006662525933678,9.8,2.0137649677794625
9.181404397076204,9.8,6.081649522667097
1.4545044460977181,9.8,2.4206074024888267
9.507349802825944,9.8,6.188659195284086
4.515457152283761,9.8,4.264986818799653
1.9328159955023347,9.8,2.790371876006944
5.464819379045745,9.8,4.691964707254059
8.742163775176442,9.8,5.934392944575089
7.349026375454655,9.8,5.441037680852125
8.084955363828353,9.8,5.706970712277789
6.621955330436101,9.8,5.1648766495766925
6.9535379887267394,9.8,5.29260821225609
8.50703695049666,9.8,5.8540441045747835
2.571713287705941,9.8,3.2186822492291896
4.945307140067091,9.8,4.463375912520394
2.289973474014062,9.8,3.0372605996198097
9.877913279166805,9.8,6.308112573039601
9.446187462897472,9.8,6.16872074712839
0.4903254325482084,9.8,1.4054294204748459
7.085194207905316,9.8,5.342477600610654
9.259958342415091,9.8,6.107610695871848
1.887695916760602,9.8,2.757610021708672
5.722657782471032,9.8,4.801376011775245
9.163334146121613,9.8,6.075661818899936
0.4360651879994085,9.8,1.3253864894377068
7.004460645743715,9.8,5.311952468456257
3.0437551729882526,9.8,3.501641565542662
9.251522334227651,9.8,6.104827983893274
9.71347662713714,9.8,6.255386957445243
9.448238242222995,9.8,6.169390329352827
4.794720744908891,9.8,4.394894856811416
8.634222244794202,9.8,5.897642485313369
8.461039045497197,9.8,5.8381961220641525
3.259094685108231,9.8,3.6233919866420314
8.306263194091706,9.8,5.784551268540462
0.46637558368337695,9.8,1.3706757626213362
6.003071796972325,9.8,4.917604520016543
2.3770874891482605,9.8,3.0944923519363727
1.2936121691950604,9.8,2.2828053237807557
0.8618366961291707,9.8,1.8632851446463872
6.993258881193584,9.8,5.307703244083957
3.464762141303855,9.8,3.7359714021619004
7.275191038134738,9.8,5.4136357502348265
0.7470277739095295,9.8,1.7347432445569901
3.2213743445230425,9.8,3.6023626265504896
5.440963794515838,9.8,4.681712586202258
7.928159331905739,9.8,5.651360545405788
3.2556497790274923,9.8,3.6214764937654995
6.29632462672639,9.8,5.036286016039755
8.871179707538253,9.8,5.97802213842502
6.197045563004815,9.8,4.996422726939647
2.4062988000609744,9.8,3.113447936293022
0.34156773740972646,9.8,1.173019554512647
8.713978851619206,9.8,5.924818916545321
0.31056716741883267,9.8,1.1185221814356558
8.759546559573574,9.8,5.940289942621831
5.3364776268693985,9.8,4.636541773931766
9.396770215277671,9.8,6.152563914626424
8.007954034159289,9.8,5.679729024121923
9.979547694280042,9.8,6.340481789597968
3.572046972971931,9.8,3.7933717985692197
7.695164060418156,9.8,5.567699304197589
4.079116044731498,9.8,4.053683719911557
4.850768641008697,9.8,4.420507290491908
6.3123040858618635,9.8,5.042672768253795
8.749403430444753,9.8,5.936849662911277
9.842426345073022,9.8,6.29677126116236
7.70590679725873,9.8,5.57158430700322
4.2358911434566044,9.8,4.130848105438147
4.271434322542994,9.8,4.148142785251057
7.402064785730025,9.8,5.460636547569232
2.463893743106193,9.8,3.1504879136722397
1.1936937200008073,9.8,2.1928720141396805
3.610759360643688,9.8,3.8138719131924423
2.9436660173754094,9.8,3.4435873013783898
3.033450392514302,9.8,3.4957090515720863
2.4127167353941084,9.8,3.1175971719616897
0.5167225773999826,9.8,1.442764837789894
0.27695195386079674,9.8,1.0562556552612408
9.878451658386712,9.8,6.308284477284757
4.334954023985037,9.8,4.178872092413471
3.904833806880849,9.8,3.9661406175691925
6.828508098661391,9.8,5.244809818673135
2.2607134898641355,9.8,3.017794018556395
9.50461572110723,9.8,6.1877692776434525
7.884815642713965,9.8,5.635891221886919
0.9851689228913691,9.8,1.9921506722363862
4.2340496802707905,9.8,4.129950108846826
8.80327124486543,9.8,5.955097443377849
9.452847020684962,9.8,6.170894836648092
4.72727496137371,9.8,4.363874601349056
6.172772753186006,9.8,4.986628042821799
1.753636066311545,9.8,2.6578873179826186
9.912569398756068,9.8,6.319168718388182
2.3935498436960896,9.8,3.105189209889167
9.433044563937743,9.8,6.164427846198257
6.531501825024447,9.8,5.129480188406907
6.116594269300705,9.8,4.963884494370956
5.1756162590634345,9.8,4.566125719384581
2.3836311360058113,9.8,3.0987486842862797
1.847627516854532,9.8,2.7281864105262525
2.282813469794736,9.8,3.032508617909399
1.94573879522812,9.8,2.7996845432177078
7.8178862883108575,9.8,5.611920436630677
3.566240065750628,9.8,3.790287192192083
0.672642497977624,9.8,1.6461104878234405
9.694116038394032,9.8,6.249149830085613
8.849480261137915,9.8,5.970706358673327
9.284747603632608,9.8,6.115780385127369
9.94958744419971,9.8,6.330957048851846
1.8215629672729243,9.8,2.7088747478339315
4.0227959871363215,9.8,4.025601994749699
7.606560909470504,9.8,5.535552883518533
6.990604118732543,9.8,5.3066957003130355
1.6235694727645653,9.8,2.557421246926923
8.176747937407116,9.8,5.739276333164405
2.321961661182941,9.8,3.0584004776654825
2.3157943867439688,9.8,3.054336126232792
5.416046786644794,9.8,4.670980284387078
5.970105354932861,9.8,4.904083183617693
5.84285345759433,9.8,4.851536773149483
1.0057196902377732,9.8,2.0128217051562576
8.786862540040765,9.8,5.94954490445993
2.72944042162819,9.8,3.3159169137207116
1.3821977206997615,9.8,2.3596735079757254
8.898605990702874,9.8,5.9872558822682365
9.560949832474558,9.8,6.206079723033464
8.63506341092796,9.8,5.897929759382032
8.114209139776293,9.8,5.717286149317863
6.586895608326315,9.8,5.151185870419908
5.553487969030479,9.8,4.729875922803723
0.9611689231229604,9.8,1.9677353640146202
4.143686809399917,9.8,4.085641836060409
3.7896163184219085,9.8,3.9071892864693387
2.67156245922723,9.8,3.280571416463917
7.261859125516991,9.8,5.408673185417138
5.009169777279831,9.8,4.492103006417283
0.9023575374857146,9.8,1.9065849289116725
2.2798136993031326,9.8,3.030515502743683
6.86426176023,9.8,5.258522648083422
0.8536955089539718,9.8,1.8544636666055603
8.52694844908281,9.8,5.860891063440981
5.001950617438346,9.8,4.488864854822164
4.857807115533815,9.8,4.423713210208104
5.964837068129224,9.8,4.901918915364869
8.264341562658977,9.8,5.769935516172222
3.5433111582317114,9.8,3.778082841850182
6.812359910334729,9.8,5.238604633999882
5.700746443558331,9.8,4.792175262920383
2.7435798746772715,9.8,3.3244946220720086
8.798436864916065,9.8,5.9534620764550725
7.994517613908588,9.8,5.674962059634699
6.618673163118412,9.8,5.163596507264177
8.520759118032995,9.8,5.858763597780494
8.686212589502043,9.8,5.91537195001285
7.112793469478844,9.8,5.352872878485699
8.386431950800354,9.8,5.812399332147543
7.004967470525908,9.8,5.312144644598723
6.833393640426974,9.8,5.246685715683451
6.224252644330324,9.8,5.007378689859907
7.551894731620648,9.8,5.51562579866738
1.6701905424014298,9.8,2.593879761185342
8.820620516069392,9.8,5.960962635098104
8.731250924677797,9.8,5.930687834053139
0.3895481020421355,9.8,1.2527008637423556
8.275585830591151,9.8,5.773859400930395
1.3758116879871076,9.8,2.3542161129472166
3.417676657165505,9.8,3.710498980530072
7.460731737286917,9.8,5.482233672199831
1.6915229708782513,9.8,2.6103923043914325
8.197873538778715,9.8,5.746685602274545
8.338128361781646,9.8,5.795636232309655
5.123930564232278,9.8,4.543268968198692
0.16322012999665245,9.8,0.8108745878928146
2.9416775184316366,9.8,3.442424002540171
6.2075764919198475,9.8,5.000666252131257
9.813743162471493,9.8,6.287589418603474
6.354953917465017,9.8,5.059679797585517
2.672055452535182,9.8,3.2808740904935467
6.376656460686152,9.8,5.068311986781822
5.445855259186969,9.8,4.683816559687515
7.820469411996322,9.8,5.6128474830743915
1.1591083243868883,9.8,2.1608710091646426
7.634176234770077,9.8,5.5455920854049054
5.4585391288934915,9.8,4.689267895082917
9.633620838204047,9.8,6.229620705300123
3.4845344437829926,9.8,3.7466162410905257
6.362956742026086,9.8,5.062864634992919
9.327078244549172,9.8,6.129705938670664
1.1148463071077248,9.8,2.119211638087994
9.378562023640866,9.8,6.146600089726571
6.910068650778052,9.8,5.276039174846
0.7715868851412019,9.8,1.7630281599626825
3.079539312773481,9.8,3.5221650782783605
7.110903677588287,9.8,5.352161731184347
0.7667709545408398,9.8,1.7575174963641256
5.863487555745105,9.8,4.86009584964332
3.524242263834272,9.8,3.7679029493569764
6.247063625898023,9.8,5.016545956033825
0.5528461347438772,9.8,1.4923440874490874
8.728214380908526,9.8,5.92965646069171
9.73754079485623,9.8,6.263130712374267
9.691890767328346,9.8,6.248432547026106
7.521553134254955,9.8,5.504534454239176
1.3878537772932567,9.8,2.3644965593030425
7.606805639697323,9.8,5.535641932053905
0.343410472942135,9.8,1.1761794801137981
0.3190231601370728,9.8,1.133647244802492
3.3037411695804586,9.8,3.648126071227802
4.937567585006191,9.8,4.45988188585492
7.727033436297153,9.8,5.579216652287345
6.864624228404401,9.8,5.258661484713585
4.514436793129808,9.8,4.26450491142367
2.8089039961884925,9.8,3.363839596931679
9.97153255156134,9.8,6.337935077252495
4.319194892136132,9.8,4.171269317732543
4.568731540863787,9.8,4.290072684941792
1.719875829797525,9.8,2.6321787405266295
7.968614532624301,9.8,5.6657608622022355
6.967454035236737,9.8,5.297901587307953
2.285619166608728,9.8,3.034371601284845
0.9155723515968427,9.8,1.9204949309834256
6.83694309053966,9.8,5.248048174258876
6.579661021383239,9.8,5.1483562415122766
2.8052693172822725,9.8,3.3616625138731004
9.513549266279062,9.8,6.190676587877383
1.5954731286309125,9.8,2.5351962136481876
4.380114530321759,9.8,4.200582935529406
9.441797609659229,9.8,6.167287209750005
4.255300437568611,9.8,4.140301276949794
6.4214068818744465,9.8,5.086065221540989
4.036184539831663,9.8,4.032295375980742
2.8147305032518335,9.8,3.36732659434295
9.8413787148023,9.8,6.296436137306852
4.152406662518926,9.8,4.089938429330958
8.951582116423431,9.8,6.0050514196158895
2.3765505983217534,9.8,3.0941428699786906
2.209736569848325,9.8,2.9835758421953833
0.4082274205566625,9.8,1.2823834866231838
6.551501571221262,9.8,5.137327532874291
3.7484108028652354,9.8,3.8858892690143216
8.657146673412408,9.8,5.905466609941811
4.784778076246416,9.8,4.390335711191371
9.685114936355745,9.8,6.246247951351306
1.9367026054608996,9.8,2.7931759816876527
8.699369362760546,9.8,5.9198501825155985
7.788308842638243,9.8,5.6012945745019636
7.732126261976115,9.8,5.581054957877425
8.463353958357187,9.8,5.838994723212701
7.634137510335689,9.8,5.545578020351742
6.2995811841510125,9.8,5.037588270563707
1.3993242890556372,9.8,2.374247649842268
0.422009176963394,9.8,1.303850440631088
9.2163936933753,9.8,6.093226743380603
6.204838113755306,9.8,4.999563146449218
7.985719180664145,9.8,5.671838386465385
4.867071279974246,9.8,4.4279293601489575
1.2613510707277054,9.8,2.2541604237292696
1.3393393428052496,9.8,2.3228017452806218
6.887096343566816,9.8,5.26726186014558
4.36002835950468,9.8,4.190940427599816
2.0851947943333338,9.8,2.898278709382089
4.966786012740225,9.8,4.473058264886038
0.7356684770438274,9.8,1.72150347658898
5.861516878952548,9.8,4.859279059047945
2.763034703907467,9.8,3.336260859108516
7.995835096308163,9.8,5.6754296522389724
3.1725833933433805,9.8,3.5749778376230323
4.606679475909831,9.8,4.307852537119914
0.2150433450901963,9.8,0.9307431187567997
0.8172241891661329,9.8,1.814418381434122
3.9856862084261797,9.8,4.006991142737554
4.851394463699522,9.8,4.420792437522123
6.040203426381106,9.8,4.932789843588989
2.987459529222102,9.8,3.4691082026228033
6.980320672652771,9.8,5.302791087636189
8.615211732173126,9.8,5.891146301543773
7.820524790044163,9.8,5.61286735579365
0.4922263709487358,9.8,1.408151133622235
4.857018777852506,9.8,4.423354249752416
1.1388087663399313,9.8,2.14186567656233
2.496245657039022,9.8,3.1711040453594244
9.86795967334475,9.8,6.304933546780053
1.510705874724981,9.8,2.4669297906124346
5.038992719168425,9.8,4.505455410543158
6.219741769749379,9.8,5.005563873488641
7.054403208386629,9.8,5.3308562299032785
5.640521966520449,9.8,4.766795030986043
0.19673138944991825,9.8,0.8902329406574251
3.3319669516155197,9.8,3.6636769580628057
5.225345269508643,9.8,4.588009691160785
0.9698783415338502,9.8,1.9766303576194384
3.5712066189708898,9.8,3.7929255610613914
0.428710777034529,9.8,1.3141623811408878
0.8779271218347053,9.8,1.8805984051430924
4.029540434395801,9.8,4.028975157362606
1.4138859650262976,9.8,2.3865691490695635
5.718654397789425,9.8,4.79969627494565
6.925703194458931,9.8,5.282004517793217
8.025808321179921,9.8,5.686057173042578
2.08148741802362,9.8,2.8957010628874253
1.7580775643647908,9.8,2.661251053562253
1.1352216193105626,9.8,2.1384896720854294
6.400659470482003,9.8,5.077842096705938
7.0941096922203215,9.8,5.345837833196595
0.4127028337738562,9.8,1.289393735808201
9.368501237812529,9.8,6.143302344276581
0.6145157081495769,9.8,1.57337891146977
5.458833719480597,9.8,4.689394430362036
7.119699142564072,9.8,5.355470748259414
8.722594325086247,9.8,5.927747114458815
7.169460628111035,9.8,5.374153570511874
8.037108022390939,9.8,5.6900585237770835
3.4605569061737804,9.8,3.733703510817508
8.166768626090471,9.8,5.735773014278272
0.8931369792082839,9.8,1.8968188902357002
8.958684894999223,9.8,6.007433350124375
5.521164523921988,9.8,4.716090982679812
8.191247922628687,9.8,5.744362863999984
4.577951016731171,9.8,4.294399081418772
6.471419182445597,9.8,5.105832888715957
5.311386343267521,9.8,4.625628783706348
7.342736265377785,9.8,5.438708661288252
0.9081368221028369,9.8,1.9126806892067136
0.6974856315065816,9.8,1.6762332966084268
2.54632201670045,9.8,3.2027533424378682
1.6794923331205647,9.8,2.6010927784033906
8.730657309262797,9.8,5.930486224479064
2.270218474844639,9.8,3.0241313983681883
9.7610660326094,9.8,6.270691797748737
3.435268338533958,9.8,3.720036181133994
1.9029673653181232,9.8,2.768742076701109
7.918015220710544,9.8,5.6477439190883025
6.621206977458673,9.8,5.164584797711716
5.032137592886076,9.8,4.502389720737455
5.598099154282549,9.8,4.7488354770510455
7.220097604895412,9.8,5.39309865485967
2.3617019391798575,9.8,3.0844616407836276
9.963705768961745,9.8,6.335447226083692
9.750452305253154,9.8,6.267281641777607
6.538224294834675,9.8,5.132119237468649
2.075470264198537,9.8,2.8915125943370508
6.8342596000697835,9.8,5.247018147443985
0.8147642488938408,9.8,1.811685517685955
0.40345977183748005,9.8,1.2748730772823895
2.6510605962610154,9.8,3.267959441234857
4.6799672717192315,9.8,4.341984197130187
8.695897803542968,9.8,5.918668880728371
7.298973790686449,9.8,5.422477175006575
7.452794559879812,9.8,5.4793167304038475
4.312384011035946,9.8,4.167979210576641
3.524756426214933,9.8,3.7681777947209603
3.7732837535475667,9.8,3.898760553470129
9.877730680986973,9.8,6.308054268458226
0.4970809949835766,9.8,1.4150781006480841
8.683611811612241,9.8,5.914486309684449
5.828886544866695,9.8,4.845734682262787
4.442292649976945,9.8,4.230292655922373
7.280050838109851,9.8,5.415443592434708
